Weights:
0.23314256164336022, 0.07408645923475499
0.09532799542567238, 0.5837901324804103
0.2566815957391133, 0.5416572809324672
0.6393394512815954, 0.294286531452037
0.7513654517644976, 0.9944729653183639
0.6064952673598065, 0.8001832836494068
0.7658736963132379, 0.43685870586571296
0.2893416596980837, 0.02539333265570265
Bias:
0.09134270820338863, 0.7032625320946309
parameter ends

Rollout 0: 
state | action | reward
[-2.41e+00  1.75e+00  1.75e+00  8.41e-02  2.45e-02 -3.65e-02 -4.37e-05
 -8.76e-07] | [0.19 2.51] | 0.08279791864821733
[-2.41e+00  1.75e+00  1.75e+00  8.28e-02  2.36e-02 -3.62e-02 -4.27e-05
 -8.48e-07] | [0.19 2.51] | 0.08153139960527184
[-2.42e+00  1.75e+00  1.75e+00  8.16e-02  2.26e-02 -3.60e-02 -4.17e-05
 -8.22e-07] | [0.19 2.51] | 0.08030368850293736
[-2.42e+00  1.75e+00  1.75e+00  8.03e-02  2.17e-02 -3.58e-02 -4.08e-05
 -7.98e-07] | [0.19 2.51] | 0.07911295078373859
[-2.42e+00  1.75e+00  1.75e+00  7.92e-02  2.08e-02 -3.55e-02 -3.99e-05
 -7.74e-07] | [0.19 2.5 ] | 0.07795746832346076
[-2.42e+00  1.75e+00  1.75e+00  7.80e-02  2.00e-02 -3.53e-02 -3.91e-05
 -7.52e-07] | [0.19 2.5 ] | 0.07683563023088727
[-2.42e+00  1.75e+00  1.75e+00  7.69e-02  1.92e-02 -3.51e-02 -3.83e-05
 -7.31e-07] | [0.18 2.5 ] | 0.07574592451204946
[-2.42e+00  1.75e+00  1.75e+00  7.58e-02  1.84e-02 -3.48e-02 -3.75e-05
 -7.12e-07] | [0.18 2.5 ] | 0.07468693050533218
[-2.42e+00  1.75e+00  1.75e+00  7.48e-02  1.77e-02 -3.46e-02 -3.67e-05
 -6.93e-07] | [0.18 2.5 ] | 0.07365731200512365
[-2.43e+00  1.75e+00  1.75e+00  7.38e-02  1.70e-02 -3.44e-02 -3.60e-05
 -6.75e-07] | [0.18 2.5 ] | 0.07265581100182884
[-2.43e+00  1.75e+00  1.75e+00  7.28e-02  1.63e-02 -3.42e-02 -3.53e-05
 -6.57e-07] | [0.18 2.5 ] | 0.07168124197429893
[-2.43e+00  1.75e+00  1.75e+00  7.18e-02  1.56e-02 -3.40e-02 -3.46e-05
 -6.41e-07] | [0.18 2.5 ] | 0.07073248667850976
[-2.43e+00  1.75e+00  1.75e+00  7.09e-02  1.50e-02 -3.38e-02 -3.39e-05
 -6.25e-07] | [0.18 2.5 ] | 0.06980848938263176
[-2.43e+00  1.75e+00  1.75e+00  7.00e-02  1.44e-02 -3.36e-02 -3.33e-05
 -6.10e-07] | [0.17 2.5 ] | 0.06890825250423988
[-2.43e+00  1.75e+00  1.75e+00  6.91e-02  1.38e-02 -3.34e-02 -3.27e-05
 -5.96e-07] | [0.17 2.5 ] | 0.06803083261056912
[-2.43e+00  1.75e+00  1.75e+00  6.82e-02  1.32e-02 -3.32e-02 -3.21e-05
 -5.83e-07] | [0.17 2.49] | 0.06717533674676913
[-2.43e+00  1.75e+00  1.75e+00  6.74e-02  1.26e-02 -3.30e-02 -3.15e-05
 -5.69e-07] | [0.17 2.49] | 0.06634091906120332
[-2.44e+00  1.75e+00  1.75e+00  6.66e-02  1.21e-02 -3.28e-02 -3.09e-05
 -5.57e-07] | [0.17 2.49] | 0.06552677769981029
[-2.44e+00  1.75e+00  1.75e+00  6.58e-02  1.16e-02 -3.26e-02 -3.04e-05
 -5.45e-07] | [0.17 2.49] | 0.06473215194490609
[-2.44e+00  1.75e+00  1.75e+00  6.50e-02  1.11e-02 -3.24e-02 -2.98e-05
 -5.33e-07] | [0.17 2.49] | 0.06395631957605646
[-2.44e+00  1.75e+00  1.75e+00  6.42e-02  1.06e-02 -3.22e-02 -2.93e-05
 -5.22e-07] | [0.17 2.49] | 0.06319859443309978
[-2.44e+00  1.75e+00  1.75e+00  6.35e-02  1.01e-02 -3.21e-02 -2.88e-05
 -5.11e-07] | [0.17 2.49] | 0.06245832416336982
[-2.44e+00  1.75e+00  1.75e+00  6.27e-02  9.66e-03 -3.19e-02 -2.83e-05
 -5.01e-07] | [0.16 2.49] | 0.061734888137119276
[-2.44e+00  1.75e+00  1.75e+00  6.20e-02  9.22e-03 -3.17e-02 -2.79e-05
 -4.91e-07] | [0.16 2.49] | 0.061027695516387225
[-2.44e+00  1.75e+00  1.75e+00  6.13e-02  8.79e-03 -3.15e-02 -2.74e-05
 -4.82e-07] | [0.16 2.49] | 0.06033618346442807
[-2.45e+00  1.75e+00  1.75e+00  6.06e-02  8.37e-03 -3.14e-02 -2.70e-05
 -4.73e-07] | [0.16 2.49] | 0.05965981548379552
[-2.45e+00  1.75e+00  1.75e+00  6.00e-02  7.97e-03 -3.12e-02 -2.65e-05
 -4.64e-07] | [0.16 2.49] | 0.058998079872261834
[-2.45e+00  1.75e+00  1.75e+00  5.93e-02  7.58e-03 -3.10e-02 -2.61e-05
 -4.55e-07] | [0.16 2.49] | 0.05835048828706153
[-2.45e+00  1.75e+00  1.75e+00  5.87e-02  7.20e-03 -3.08e-02 -2.57e-05
 -4.47e-07] | [0.16 2.49] | 0.05771657440851994
[-2.45e+00  1.75e+00  1.75e+00  5.80e-02  6.84e-03 -3.07e-02 -2.53e-05
 -4.39e-07] | [0.16 2.49] | 0.05709589269516369
[-2.45e+00  1.75e+00  1.75e+00  5.74e-02  6.48e-03 -3.05e-02 -2.49e-05
 -4.31e-07] | [0.16 2.49] | 0.05648801722298735
[-2.45e+00  1.75e+00  1.75e+00  5.68e-02  6.14e-03 -3.04e-02 -2.46e-05
 -4.24e-07] | [0.16 2.49] | 0.055892540602387554
[-2.45e+00  1.75e+00  1.75e+00  5.62e-02  5.80e-03 -3.02e-02 -2.42e-05
 -4.17e-07] | [0.16 2.48] | 0.05530907296660314
[-2.46e+00  1.75e+00  1.75e+00  5.56e-02  5.48e-03 -3.00e-02 -2.39e-05
 -4.10e-07] | [0.15 2.48] | 0.0547372410262376
[-2.46e+00  1.75e+00  1.75e+00  5.51e-02  5.16e-03 -2.99e-02 -2.35e-05
 -4.03e-07] | [0.15 2.48] | 0.054176687184955635
[-2.46e+00  1.75e+00  1.75e+00  5.45e-02  4.85e-03 -2.97e-02 -2.32e-05
 -3.97e-07] | [0.15 2.48] | 0.05362706871156217
[-2.46e+00  1.75e+00  1.75e+00  5.40e-02  4.55e-03 -2.96e-02 -2.29e-05
 -3.90e-07] | [0.15 2.48] | 0.05308805696448748
[-2.46e+00  1.75e+00  1.75e+00  5.34e-02  4.26e-03 -2.94e-02 -2.25e-05
 -3.84e-07] | [0.15 2.48] | 0.05255933666465195
[-2.46e+00  1.75e+00  1.75e+00  5.29e-02  3.98e-03 -2.93e-02 -2.22e-05
 -3.78e-07] | [0.15 2.48] | 0.05204060521338305
[-2.46e+00  1.75e+00  1.75e+00  5.24e-02  3.71e-03 -2.91e-02 -2.19e-05
 -3.73e-07] | [0.15 2.48] | 0.05153157205200137
[-2.46e+00  1.75e+00  1.75e+00  5.19e-02  3.44e-03 -2.90e-02 -2.16e-05
 -3.67e-07] | [0.15 2.48] | 0.05103195806015844
[-2.47e+00  1.75e+00  1.75e+00  5.14e-02  3.18e-03 -2.88e-02 -2.14e-05
 -3.62e-07] | [0.15 2.48] | 0.050541494990275625
[-2.47e+00  1.75e+00  1.75e+00  5.09e-02  2.93e-03 -2.87e-02 -2.11e-05
 -3.56e-07] | [0.15 2.48] | 0.050059924935465995
[-2.47e+00  1.75e+00  1.75e+00  5.04e-02  2.68e-03 -2.86e-02 -2.08e-05
 -3.51e-07] | [0.15 2.48] | 0.04958699982866001
[-2.47e+00  1.75e+00  1.75e+00  5.00e-02  2.45e-03 -2.84e-02 -2.05e-05
 -3.46e-07] | [0.15 2.48] | 0.049122480970866196
[-2.47e+00  1.75e+00  1.75e+00  4.95e-02  2.21e-03 -2.83e-02 -2.03e-05
 -3.41e-07] | [0.15 2.48] | 0.04866613858655923
[-2.47e+00  1.75e+00  1.75e+00  4.91e-02  1.99e-03 -2.81e-02 -2.00e-05
 -3.37e-07] | [0.15 2.48] | 0.04821775140434287
[-2.47e+00  1.75e+00  1.75e+00  4.86e-02  1.77e-03 -2.80e-02 -1.98e-05
 -3.32e-07] | [0.15 2.48] | 0.04777710626129057
[-2.47e+00  1.75e+00  1.75e+00  4.82e-02  1.55e-03 -2.79e-02 -1.96e-05
 -3.28e-07] | [0.14 2.48] | 0.04734399772934432
[-2.47e+00  1.75e+00  1.75e+00  4.77e-02  1.34e-03 -2.77e-02 -1.93e-05
 -3.23e-07] | [0.14 2.48] | 0.04691822776241829
[-2.48e+00  1.75e+00  1.75e+00  4.73e-02  1.14e-03 -2.76e-02 -1.91e-05
 -3.19e-07] | [0.14 2.48] | 0.04649960536276544
[-2.48e+00  1.75e+00  1.75e+00  4.69e-02  9.40e-04 -2.75e-02 -1.89e-05
 -3.15e-07] | [0.14 2.48] | 0.04608794626548667
[-2.48e+00  1.75e+00  1.75e+00  4.65e-02  7.46e-04 -2.74e-02 -1.87e-05
 -3.11e-07] | [0.14 2.48] | 0.045683072640001175
[-2.48e+00  1.75e+00  1.75e+00  4.61e-02  5.58e-04 -2.72e-02 -1.84e-05
 -3.07e-07] | [0.14 2.48] | 0.04528481280736316
[-2.48e+00  1.75e+00  1.75e+00  4.57e-02  3.74e-04 -2.71e-02 -1.82e-05
 -3.03e-07] | [0.14 2.48] | 0.044893000972515494
[-2.48e+00  1.75e+00  1.75e+00  4.53e-02  1.94e-04 -2.70e-02 -1.80e-05
 -3.00e-07] | [0.14 2.48] | 0.04450747697058714
[-2.48e+00  1.75e+00  1.75e+00  4.49e-02  1.97e-05 -2.69e-02 -1.78e-05
 -2.96e-07] | [0.14 2.48] | 0.0441280860262306
[-2.48e+00  1.75e+00  1.75e+00  4.46e-02 -1.51e-04 -2.67e-02 -1.76e-05
 -2.93e-07] | [0.14 2.48] | 0.043754678525422586
[-2.48e+00  1.75e+00  1.75e+00  4.42e-02 -3.17e-04 -2.66e-02 -1.74e-05
 -2.89e-07] | [0.14 2.48] | 0.04338710979876825
[-2.49e+00  1.75e+00  1.75e+00  4.38e-02 -4.79e-04 -2.65e-02 -1.73e-05
 -2.86e-07] | [0.14 2.48] | 0.04302523991582111
[-2.49e+00  1.75e+00  1.75e+00  4.35e-02 -6.37e-04 -2.64e-02 -1.71e-05
 -2.82e-07] | [0.14 2.48] | 0.04266893348968083
[-2.49e+00  1.75e+00  1.75e+00  4.31e-02 -7.92e-04 -2.63e-02 -1.69e-05
 -2.79e-07] | [0.14 2.47] | 0.04231805949118113
[-2.49e+00  1.75e+00  1.75e+00  4.28e-02 -9.42e-04 -2.61e-02 -1.67e-05
 -2.76e-07] | [0.14 2.47] | 0.04197249107231296
[-2.49e+00  1.75e+00  1.75e+00  4.24e-02 -1.09e-03 -2.60e-02 -1.66e-05
 -2.73e-07] | [0.14 2.47] | 0.04163210539820062
[-2.49e+00  1.75e+00  1.75e+00  4.21e-02 -1.23e-03 -2.59e-02 -1.64e-05
 -2.70e-07] | [0.14 2.47] | 0.041296783487226
[-2.49e+00  1.75e+00  1.75e+00  4.17e-02 -1.37e-03 -2.58e-02 -1.62e-05
 -2.67e-07] | [0.14 2.47] | 0.0409664100587351
[-2.49e+00  1.75e+00  1.75e+00  4.14e-02 -1.51e-03 -2.57e-02 -1.61e-05
 -2.64e-07] | [0.13 2.47] | 0.040640873388094106
[-2.49e+00  1.75e+00  1.75e+00  4.11e-02 -1.64e-03 -2.56e-02 -1.59e-05
 -2.61e-07] | [0.13 2.47] | 0.04032006516846793
[-2.49e+00  1.75e+00  1.75e+00  4.08e-02 -1.77e-03 -2.55e-02 -1.57e-05
 -2.59e-07] | [0.13 2.47] | 0.04000388037913856
[-2.50e+00  1.75e+00  1.75e+00  4.05e-02 -1.90e-03 -2.54e-02 -1.56e-05
 -2.56e-07] | [0.13 2.47] | 0.039692217159852605
[-2.50e+00  1.75e+00  1.75e+00  4.02e-02 -2.02e-03 -2.53e-02 -1.54e-05
 -2.53e-07] | [0.13 2.47] | 0.03938497669101523
[-2.50e+00  1.75e+00  1.75e+00  3.98e-02 -2.15e-03 -2.51e-02 -1.53e-05
 -2.51e-07] | [0.13 2.47] | 0.039082063079303286
[-2.50e+00  1.75e+00  1.75e+00  3.95e-02 -2.26e-03 -2.50e-02 -1.52e-05
 -2.48e-07] | [0.13 2.47] | 0.03878338324849246
[-2.50e+00  1.75e+00  1.75e+00  3.93e-02 -2.38e-03 -2.49e-02 -1.50e-05
 -2.46e-07] | [0.13 2.47] | 0.038488846835099004
[-2.50e+00  1.75e+00  1.75e+00  3.90e-02 -2.49e-03 -2.48e-02 -1.49e-05
 -2.43e-07] | [0.13 2.47] | 0.038198366088814044
[-2.50e+00  1.75e+00  1.75e+00  3.87e-02 -2.60e-03 -2.47e-02 -1.48e-05
 -2.41e-07] | [0.13 2.47] | 0.0379118557772089
[-2.50e+00  1.75e+00  1.75e+00  3.84e-02 -2.71e-03 -2.46e-02 -1.46e-05
 -2.39e-07] | [0.13 2.47] | 0.037629233094678194
[-2.50e+00  1.75e+00  1.75e+00  3.81e-02 -2.82e-03 -2.45e-02 -1.45e-05
 -2.37e-07] | [0.13 2.47] | 0.03735041757534903
[-2.50e+00  1.75e+00  1.75e+00  3.78e-02 -2.92e-03 -2.44e-02 -1.44e-05
 -2.34e-07] | [0.13 2.47] | 0.03707533100971208
[-2.51e+00  1.75e+00  1.75e+00  3.76e-02 -3.02e-03 -2.43e-02 -1.42e-05
 -2.32e-07] | [0.13 2.47] | 0.036803897364919284
[-2.51e+00  1.75e+00  1.75e+00  3.73e-02 -3.12e-03 -2.42e-02 -1.41e-05
 -2.30e-07] | [0.13 2.47] | 0.03653604270832078
[-2.51e+00  1.75e+00  1.75e+00  3.70e-02 -3.22e-03 -2.41e-02 -1.40e-05
 -2.28e-07] | [0.13 2.47] | 0.03627169513436342
[-2.51e+00  1.75e+00  1.75e+00  3.68e-02 -3.31e-03 -2.40e-02 -1.39e-05
 -2.26e-07] | [0.13 2.47] | 0.036010784694573396
[-2.51e+00  1.75e+00  1.75e+00  3.65e-02 -3.40e-03 -2.39e-02 -1.38e-05
 -2.24e-07] | [0.13 2.47] | 0.035753243330267796
[-2.51e+00  1.75e+00  1.75e+00  3.62e-02 -3.49e-03 -2.38e-02 -1.36e-05
 -2.22e-07] | [0.13 2.47] | 0.03549900480829506
[-2.51e+00  1.75e+00  1.75e+00  3.60e-02 -3.58e-03 -2.37e-02 -1.35e-05
 -2.20e-07] | [0.13 2.47] | 0.03524800465917145
[-2.51e+00  1.75e+00  1.75e+00  3.57e-02 -3.67e-03 -2.37e-02 -1.34e-05
 -2.18e-07] | [0.13 2.47] | 0.03500018011793585
[-2.51e+00  1.75e+00  1.75e+00  3.55e-02 -3.75e-03 -2.36e-02 -1.33e-05
 -2.16e-07] | [0.13 2.47] | 0.03475547006731186
[-2.51e+00  1.75e+00  1.75e+00  3.52e-02 -3.83e-03 -2.35e-02 -1.32e-05
 -2.14e-07] | [0.13 2.47] | 0.03451381498309995
[-2.52e+00  1.75e+00  1.75e+00  3.50e-02 -3.91e-03 -2.34e-02 -1.31e-05
 -2.12e-07] | [0.12 2.47] | 0.03427515688184385
[-2.52e+00  1.75e+00  1.75e+00  3.48e-02 -3.99e-03 -2.33e-02 -1.30e-05
 -2.11e-07] | [0.12 2.47] | 0.034039439270527126
[-2.52e+00  1.75e+00  1.75e+00  3.45e-02 -4.07e-03 -2.32e-02 -1.29e-05
 -2.09e-07] | [0.12 2.47] | 0.033806607098211296
[-2.52e+00  1.75e+00  1.75e+00  3.43e-02 -4.14e-03 -2.31e-02 -1.28e-05
 -2.07e-07] | [0.12 2.47] | 0.03357660670967085
[-2.52e+00  1.75e+00  1.75e+00  3.41e-02 -4.22e-03 -2.30e-02 -1.27e-05
 -2.06e-07] | [0.12 2.47] | 0.03334938580068129
[-2.52e+00  1.75e+00  1.75e+00  3.38e-02 -4.29e-03 -2.29e-02 -1.26e-05
 -2.04e-07] | [0.12 2.47] | 0.03312489337515991
[-2.52e+00  1.75e+00  1.75e+00  3.36e-02 -4.36e-03 -2.28e-02 -1.25e-05
 -2.02e-07] | [0.12 2.47] | 0.032903079703859806
[-2.52e+00  1.75e+00  1.75e+00  3.34e-02 -4.43e-03 -2.28e-02 -1.24e-05
 -2.01e-07] | [0.12 2.47] | 0.032683896284672456
[-2.52e+00  1.75e+00  1.75e+00  3.32e-02 -4.50e-03 -2.27e-02 -1.23e-05
 -1.99e-07] | [0.12 2.47] | 0.032467295804461435
[-2.52e+00  1.75e+00  1.75e+00  3.30e-02 -4.56e-03 -2.26e-02 -1.22e-05
 -1.98e-07] | [0.12 2.47] | 0.03225323210223842
[-2.52e+00  1.75e+00  1.75e+00  3.28e-02 -4.63e-03 -2.25e-02 -1.22e-05
 -1.96e-07] | [0.12 2.47] | 0.032041660133759316
[-2.53e+00  1.75e+00  1.75e+00  3.25e-02 -4.69e-03 -2.24e-02 -1.21e-05
 -1.95e-07] | [0.12 2.47] | 0.031832535937529396
[-2.53e+00  1.75e+00  1.75e+00  3.23e-02 -4.75e-03 -2.23e-02 -1.20e-05
 -1.93e-07] | [0.12 2.47] | 0.03162581660181794
[-2.53e+00  1.75e+00  1.75e+00  3.21e-02 -4.81e-03 -2.22e-02 -1.19e-05
 -1.92e-07] | [0.12 2.47] | 0.031421460233192915
[-2.53e+00  1.75e+00  1.75e+00  3.19e-02 -4.87e-03 -2.22e-02 -1.18e-05
 -1.90e-07] | [0.12 2.47] | 0.031219425925865407
[-2.53e+00  1.75e+00  1.75e+00  3.17e-02 -4.93e-03 -2.21e-02 -1.17e-05
 -1.89e-07] | [0.12 2.47] | 0.031019673732465405
[-2.53e+00  1.75e+00  1.75e+00  3.15e-02 -4.99e-03 -2.20e-02 -1.17e-05
 -1.87e-07] | [0.12 2.47] | 0.030822164635560725
[-2.53e+00  1.75e+00  1.75e+00  3.13e-02 -5.04e-03 -2.19e-02 -1.16e-05
 -1.86e-07] | [0.12 2.47] | 0.030626860520463046
[-2.53e+00  1.75e+00  1.75e+00  3.11e-02 -5.10e-03 -2.18e-02 -1.15e-05
 -1.85e-07] | [0.12 2.47] | 0.03043372414878828
[-2.53e+00  1.75e+00  1.75e+00  3.09e-02 -5.15e-03 -2.18e-02 -1.14e-05
 -1.83e-07] | [0.12 2.47] | 0.03024271913307096
[-2.53e+00  1.75e+00  1.75e+00  3.08e-02 -5.20e-03 -2.17e-02 -1.13e-05
 -1.82e-07] | [0.12 2.47] | 0.030053809912199587
[-2.53e+00  1.75e+00  1.75e+00  3.06e-02 -5.25e-03 -2.16e-02 -1.13e-05
 -1.81e-07] | [0.12 2.47] | 0.029866961727772895
[-2.53e+00  1.75e+00  1.75e+00  3.04e-02 -5.30e-03 -2.15e-02 -1.12e-05
 -1.80e-07] | [0.12 2.47] | 0.02968214060122157
[-2.54e+00  1.75e+00  1.75e+00  3.02e-02 -5.35e-03 -2.15e-02 -1.11e-05
 -1.78e-07] | [0.12 2.47] | 0.02949931331168439
[-2.54e+00  1.75e+00  1.75e+00  3.00e-02 -5.40e-03 -2.14e-02 -1.11e-05
 -1.77e-07] | [0.12 2.47] | 0.02931844737474984
[-2.54e+00  1.75e+00  1.75e+00  2.98e-02 -5.44e-03 -2.13e-02 -1.10e-05
 -1.76e-07] | [0.12 2.47] | 0.029139511021796738
[-2.54e+00  1.75e+00  1.75e+00  2.97e-02 -5.49e-03 -2.12e-02 -1.09e-05
 -1.75e-07] | [0.12 2.47] | 0.028962473180133733
[-2.54e+00  1.75e+00  1.75e+00  2.95e-02 -5.53e-03 -2.12e-02 -1.09e-05
 -1.74e-07] | [0.12 2.47] | 0.02878730345369348
[-2.54e+00  1.75e+00  1.75e+00  2.93e-02 -5.58e-03 -2.11e-02 -1.08e-05
 -1.72e-07] | [0.12 2.47] | 0.02861397210457014
[-2.54e+00  1.75e+00  1.75e+00  2.91e-02 -5.62e-03 -2.10e-02 -1.07e-05
 -1.71e-07] | [0.12 2.47] | 0.028442450034867322
[-2.54e+00  1.75e+00  1.75e+00  2.90e-02 -5.66e-03 -2.09e-02 -1.07e-05
 -1.70e-07] | [0.12 2.47] | 0.02827270876940052
[-2.54e+00  1.75e+00  1.75e+00  2.88e-02 -5.70e-03 -2.09e-02 -1.06e-05
 -1.69e-07] | [0.11 2.47] | 0.028104720438909808
[-2.54e+00  1.75e+00  1.75e+00  2.86e-02 -5.74e-03 -2.08e-02 -1.05e-05
 -1.68e-07] | [0.11 2.47] | 0.02793845776372745
[-2.54e+00  1.75e+00  1.75e+00  2.85e-02 -5.78e-03 -2.07e-02 -1.05e-05
 -1.67e-07] | [0.11 2.47] | 0.027773894038044575
[-2.55e+00  1.75e+00  1.75e+00  2.83e-02 -5.82e-03 -2.07e-02 -1.04e-05
 -1.66e-07] | [0.11 2.47] | 0.027611003114688306
[-2.55e+00  1.75e+00  1.75e+00  2.81e-02 -5.86e-03 -2.06e-02 -1.03e-05
 -1.65e-07] | [0.11 2.47] | 0.027449759390398096
[-2.55e+00  1.75e+00  1.75e+00  2.80e-02 -5.90e-03 -2.05e-02 -1.03e-05
 -1.64e-07] | [0.11 2.47] | 0.02729013779146817
[-2.55e+00  1.75e+00  1.75e+00  2.78e-02 -5.93e-03 -2.04e-02 -1.02e-05
 -1.63e-07] | [0.11 2.47] | 0.02713211376000027
[-2.55e+00  1.75e+00  1.75e+00  2.77e-02 -5.97e-03 -2.04e-02 -1.02e-05
 -1.62e-07] | [0.11 2.47] | 0.026975663240489167
[-2.55e+00  1.75e+00  1.75e+00  2.75e-02 -6.00e-03 -2.03e-02 -1.01e-05
 -1.61e-07] | [0.11 2.47] | 0.02682076266686312
[-2.55e+00  1.75e+00  1.75e+00  2.74e-02 -6.03e-03 -2.02e-02 -1.00e-05
 -1.60e-07] | [0.11 2.47] | 0.026667388949846004
[-2.55e+00  1.75e+00  1.75e+00  2.72e-02 -6.07e-03 -2.02e-02 -9.99e-06
 -1.59e-07] | [0.11 2.47] | 0.026515519464885416
[-2.55e+00  1.75e+00  1.75e+00  2.71e-02 -6.10e-03 -2.01e-02 -9.93e-06
 -1.58e-07] | [0.11 2.47] | 0.02636513204029146
[-2.55e+00  1.75e+00  1.75e+00  2.69e-02 -6.13e-03 -2.00e-02 -9.88e-06
 -1.57e-07] | [0.11 2.47] | 0.026216204945774996
[-2.55e+00  1.75e+00  1.75e+00  2.68e-02 -6.16e-03 -2.00e-02 -9.83e-06
 -1.56e-07] | [0.11 2.46] | 0.026068716881385314
[-2.55e+00  1.75e+00  1.75e+00  2.66e-02 -6.19e-03 -1.99e-02 -9.77e-06
 -1.55e-07] | [0.11 2.46] | 0.025922646967679937
[-2.55e+00  1.75e+00  1.75e+00  2.65e-02 -6.22e-03 -1.98e-02 -9.72e-06
 -1.54e-07] | [0.11 2.46] | 0.025777974739657608
[-2.56e+00  1.75e+00  1.75e+00  2.63e-02 -6.25e-03 -1.98e-02 -9.67e-06
 -1.53e-07] | [0.11 2.46] | 0.025634680135030802
[-2.56e+00  1.75e+00  1.75e+00  2.62e-02 -6.28e-03 -1.97e-02 -9.62e-06
 -1.52e-07] | [0.11 2.46] | 0.025492743480297373
[-2.56e+00  1.75e+00  1.75e+00  2.60e-02 -6.31e-03 -1.96e-02 -9.56e-06
 -1.52e-07] | [0.11 2.46] | 0.02535214548104196
[-2.56e+00  1.75e+00  1.75e+00  2.59e-02 -6.33e-03 -1.96e-02 -9.51e-06
 -1.51e-07] | [0.11 2.46] | 0.025212867213015484
[-2.56e+00  1.75e+00  1.75e+00  2.58e-02 -6.36e-03 -1.95e-02 -9.46e-06
 -1.50e-07] | [0.11 2.46] | 0.025074890113069983
[-2.56e+00  1.75e+00  1.75e+00  2.56e-02 -6.39e-03 -1.95e-02 -9.42e-06
 -1.49e-07] | [0.11 2.46] | 0.024938195970659424
[-2.56e+00  1.75e+00  1.75e+00  2.55e-02 -6.41e-03 -1.94e-02 -9.37e-06
 -1.48e-07] | [0.11 2.46] | 0.024802766919207058
[-2.56e+00  1.75e+00  1.75e+00  2.53e-02 -6.44e-03 -1.93e-02 -9.32e-06
 -1.47e-07] | [0.11 2.46] | 0.024668585428016674
[-2.56e+00  1.75e+00  1.75e+00  2.52e-02 -6.46e-03 -1.93e-02 -9.27e-06
 -1.47e-07] | [0.11 2.46] | 0.02453563429425028
[-2.56e+00  1.75e+00  1.75e+00  2.51e-02 -6.48e-03 -1.92e-02 -9.23e-06
 -1.46e-07] | [0.11 2.46] | 0.02440389663518324
[-2.56e+00  1.75e+00  1.75e+00  2.49e-02 -6.51e-03 -1.92e-02 -9.18e-06
 -1.45e-07] | [0.11 2.46] | 0.024273355880736782
[-2.56e+00  1.75e+00  1.75e+00  2.48e-02 -6.53e-03 -1.91e-02 -9.13e-06
 -1.44e-07] | [0.11 2.46] | 0.02414399576614363
[-2.56e+00  1.75e+00  1.75e+00  2.47e-02 -6.55e-03 -1.90e-02 -9.09e-06
 -1.43e-07] | [0.11 2.46] | 0.024015800324780023
[-2.57e+00  1.75e+00  1.75e+00  2.46e-02 -6.57e-03 -1.90e-02 -9.04e-06
 -1.43e-07] | [0.11 2.46] | 0.023888753881386195
[-2.57e+00  1.75e+00  1.75e+00  2.44e-02 -6.59e-03 -1.89e-02 -9.00e-06
 -1.42e-07] | [0.11 2.46] | 0.023762841045264535
[-2.57e+00  1.75e+00  1.75e+00  2.43e-02 -6.62e-03 -1.89e-02 -8.96e-06
 -1.41e-07] | [0.11 2.46] | 0.023638046703799574
[-2.57e+00  1.75e+00  1.75e+00  2.42e-02 -6.64e-03 -1.88e-02 -8.91e-06
 -1.40e-07] | [0.11 2.46] | 0.02351435601610002
[-2.57e+00  1.75e+00  1.75e+00  2.41e-02 -6.66e-03 -1.87e-02 -8.87e-06
 -1.40e-07] | [0.11 2.46] | 0.023391754406840486
[-2.57e+00  1.75e+00  1.75e+00  2.39e-02 -6.67e-03 -1.87e-02 -8.83e-06
 -1.39e-07] | [0.11 2.46] | 0.02327022756025857
[-2.57e+00  1.75e+00  1.75e+00  2.38e-02 -6.69e-03 -1.86e-02 -8.79e-06
 -1.38e-07] | [0.11 2.46] | 0.023149761414340563
[-2.57e+00  1.75e+00  1.75e+00  2.37e-02 -6.71e-03 -1.86e-02 -8.75e-06
 -1.38e-07] | [0.11 2.46] | 0.023030342155106995
[-2.57e+00  1.75e+00  1.75e+00  2.36e-02 -6.73e-03 -1.85e-02 -8.71e-06
 -1.37e-07] | [0.11 2.46] | 0.0229119562111312
[-2.57e+00  1.75e+00  1.75e+00  2.35e-02 -6.75e-03 -1.85e-02 -8.66e-06
 -1.36e-07] | [0.11 2.46] | 0.022794590248102223
[-2.57e+00  1.75e+00  1.75e+00  2.33e-02 -6.76e-03 -1.84e-02 -8.62e-06
 -1.36e-07] | [0.1  2.46] | 0.02267823116368741
[-2.57e+00  1.75e+00  1.75e+00  2.32e-02 -6.78e-03 -1.83e-02 -8.59e-06
 -1.35e-07] | [0.1  2.46] | 0.022562866082383785
[-2.57e+00  1.75e+00  1.75e+00  2.31e-02 -6.80e-03 -1.83e-02 -8.55e-06
 -1.34e-07] | [0.1  2.46] | 0.022448482350535887
[-2.58e+00  1.75e+00  1.75e+00  2.30e-02 -6.81e-03 -1.82e-02 -8.51e-06
 -1.34e-07] | [0.1  2.46] | 0.022335067531564487
[-2.58e+00  1.75e+00  1.75e+00  2.29e-02 -6.83e-03 -1.82e-02 -8.47e-06
 -1.33e-07] | [0.1  2.46] | 0.022222609401261806
[-2.58e+00  1.75e+00  1.75e+00  2.28e-02 -6.84e-03 -1.81e-02 -8.43e-06
